yyyy,mm,dd,areaNo.,flag,Temp.
2015,4,22,319,R,11.63
2015,4,23,319,R,11.98
2015,4,24,319,R,12.42
2015,4,25,319,R,12.89
2015,4,26,319,R,13.28
2015,4,27,319,R,13.58
2015,4,28,319,R,13.84
2015,4,29,319,R,14.04
2015,4,30,319,R,14.18
2015,5,1,319,R,14.29
2015,5,2,319,R,14.4
2015,5,3,319,R,14.48
2015,5,4,319,R,14.6
2015,5,5,319,R,14.7
2015,5,6,319,R,14.73
2015,5,7,319,R,14.73
2015,5,8,319,R,14.73
2015,5,9,319,R,14.76
2015,5,10,319,R,14.82
2015,5,11,319,R,14.92
2015,5,12,319,R,15.06
2015,5,13,319,R,15.2
2015,5,14,319,R,15.31
2015,5,15,319,R,15.38
2015,5,16,319,R,15.46
2015,5,17,319,R,15.63
2015,5,18,319,R,15.88
2015,5,19,319,R,16.16
2015,5,20,319,R,16.44
2015,5,21,319,R,16.75
2015,5,22,319,R,17.1
2015,5,23,319,R,17.43
2015,5,24,319,R,17.79
2015,5,25,319,R,18.14
2015,5,26,319,R,18.43
2015,5,27,319,R,18.68
2015,5,28,319,R,18.87
2015,5,29,319,R,18.99
2015,5,30,319,R,19.06
2015,5,31,319,R,19.08
2015,6,1,319,R,19.03
2015,6,2,319,R,18.93
2015,6,3,319,R,18.84
2015,6,4,319,R,18.75
2015,6,5,319,R,18.65
2015,6,6,319,R,18.58
2015,6,7,319,R,18.63
2015,6,8,319,R,18.77
2015,6,9,319,R,18.97
2015,6,10,319,R,19.21
2015,6,11,319,R,19.49
2015,6,12,319,R,19.77
2015,6,13,319,R,20
2015,6,14,319,R,20.27
2015,6,15,319,R,20.49
2015,6,16,319,R,20.68
2015,6,17,319,R,20.9
2015,6,18,319,R,21.09
2015,6,19,319,R,21.25
2015,6,20,319,R,21.38
2015,6,21,319,R,21.46
2015,6,22,319,R,21.49
2015,6,23,319,R,21.46
2015,6,24,319,R,21.37
2015,6,25,319,R,21.22
2015,6,26,319,R,21.02
2015,6,27,319,R,20.8
2015,6,28,319,R,20.58
2015,6,29,319,R,20.38
2015,6,30,319,R,20.23
2015,7,1,319,R,20.14
2015,7,2,319,R,20.17
2015,7,3,319,R,20.38
2015,7,4,319,R,20.71
2015,7,5,319,R,21.09
2015,7,6,319,R,21.49
2015,7,7,319,R,21.87
2015,7,8,319,R,22.23
2015,7,9,319,R,22.53
2015,7,10,319,R,22.77
2015,7,11,319,R,22.94
2015,7,12,319,R,23.11
2015,7,13,319,R,23.33
2015,7,14,319,R,23.53
2015,7,15,319,R,23.66
2015,7,16,319,R,23.81
2015,7,17,319,R,23.97
2015,7,18,319,R,24.13
2015,7,19,319,R,24.26
2015,7,20,319,R,24.35
2015,7,21,319,R,24.44
2015,7,22,319,R,24.54
2015,7,23,319,R,24.62
2015,7,24,319,R,24.72
2015,7,25,319,R,24.83
2015,7,26,319,R,25.01
2015,7,27,319,R,25.25
2015,7,28,319,R,25.55
2015,7,29,319,R,25.88
2015,7,30,319,R,26.2
2015,7,31,319,R,26.48
2015,8,1,319,R,26.75
2015,8,2,319,R,27.03
2015,8,3,319,R,27.28
2015,8,4,319,R,27.44
2015,8,5,319,R,27.57
2015,8,6,319,R,27.68
2015,8,7,319,R,27.8
2015,8,8,319,R,27.95
2015,8,9,319,R,28.09
2015,8,10,319,R,28.17
2015,8,11,319,R,28.18
2015,8,12,319,R,28.15
2015,8,13,319,R,28.05
2015,8,14,319,R,27.91
2015,8,15,319,R,27.75
2015,8,16,319,R,27.6
2015,8,17,319,R,27.44
2015,8,18,319,R,27.29
2015,8,19,319,R,27.02
2015,8,20,319,R,26.72
2015,8,21,319,R,26.47
2015,8,22,319,R,26.2
2015,8,23,319,R,25.89
2015,8,24,319,R,25.65
2015,8,25,319,R,25.52
2015,8,26,319,R,25.4
2015,8,27,319,R,25.27
2015,8,28,319,R,25.16
2015,8,29,319,R,25.08
2015,8,30,319,R,25.02
2015,8,31,319,R,24.98
2015,9,1,319,R,24.96
2015,9,2,319,R,24.96
2015,9,3,319,R,24.94
2015,9,4,319,R,24.82
2015,9,5,319,R,24.65
2015,9,6,319,R,24.38
2015,9,7,319,R,24.11
2015,9,8,319,R,23.88
2015,9,9,319,R,23.7
2015,9,10,319,R,23.56
2015,9,11,319,R,23.42
2015,9,12,319,R,23.28
2015,9,13,319,R,23.19
2015,9,14,319,R,23.12
2015,9,15,319,R,23.07
2015,9,16,319,R,23.04
2015,9,17,319,R,23
2015,9,18,319,R,22.97
2015,9,19,319,R,22.95
2015,9,20,319,R,22.93
2015,9,21,319,R,22.92
2015,9,22,319,R,22.93
2015,9,23,319,R,22.95
2015,9,24,319,R,22.96
2015,9,25,319,R,22.94
2015,9,26,319,R,22.89
2015,9,27,319,R,22.8
2015,9,28,319,R,22.66
2015,9,29,319,R,22.5
2015,9,30,319,R,22.33
2015,10,1,319,R,22.18
2015,10,2,319,R,22.04
2015,10,3,319,R,21.91
2015,10,4,319,R,21.78
2015,10,5,319,R,21.67
2015,10,6,319,R,21.57
2015,10,7,319,R,21.46
2015,10,8,319,R,21.37
2015,10,9,319,R,21.27
2015,10,10,319,R,21.14
2015,10,11,319,R,21.01
2015,10,12,319,R,20.88
2015,10,13,319,R,20.76
2015,10,14,319,R,20.67
2015,10,15,319,R,20.61
2015,10,16,319,R,20.58
2015,10,17,319,R,20.56
2015,10,18,319,R,20.53
2015,10,19,319,R,20.5
2015,10,20,319,R,20.44
2015,10,21,319,R,20.36
2015,10,22,319,R,20.27
2015,10,23,319,R,20.16
2015,10,24,319,R,20.05
2015,10,25,319,R,19.94
2015,10,26,319,R,19.82
2015,10,27,319,R,19.68
2015,10,28,319,R,19.51
2015,10,29,319,R,19.35
2015,10,30,319,R,19.24
2015,10,31,319,R,19.18
2015,11,1,319,R,19.17
2015,11,2,319,R,19.15
2015,11,3,319,R,19.13
2015,11,4,319,R,19.11
2015,11,5,319,R,19.08
2015,11,6,319,R,19.07
2015,11,7,319,R,19.06
2015,11,8,319,R,19.05
2015,11,9,319,R,19.04
2015,11,10,319,R,19.05
2015,11,11,319,R,19.02
2015,11,12,319,R,18.97
2015,11,13,319,R,18.89
2015,11,14,319,R,18.83
2015,11,15,319,R,18.81
2015,11,16,319,R,18.79
2015,11,17,319,R,18.77
2015,11,18,319,R,18.69
2015,11,19,319,R,18.54
2015,11,20,319,R,18.29
2015,11,21,319,R,18.12
2015,11,22,319,R,17.92
2015,11,23,319,R,17.67
2015,11,24,319,R,17.45
2015,11,25,319,R,17.33
2015,11,26,319,R,17.23
2015,11,27,319,R,17.11
2015,11,28,319,R,16.94
2015,11,29,319,R,16.82
2015,11,30,319,R,16.71
2015,12,1,319,R,16.58
2015,12,2,319,R,16.53
2015,12,3,319,R,16.52
2015,12,4,319,R,16.51
2015,12,5,319,R,16.47
2015,12,6,319,R,16.39
2015,12,7,319,R,16.28
2015,12,8,319,R,16.16
2015,12,9,319,R,16.01
2015,12,10,319,R,15.93
2015,12,11,319,R,15.88
2015,12,12,319,R,15.82
2015,12,13,319,R,15.72
2015,12,14,319,R,15.62
2015,12,15,319,R,15.52
2015,12,16,319,R,15.43
2015,12,17,319,R,15.34
2015,12,18,319,R,15.34
2015,12,19,319,R,15.37
2015,12,20,319,R,15.37
2015,12,21,319,R,15.34
2015,12,22,319,R,15.24
2015,12,23,319,R,15.21
2015,12,24,319,R,15.23
2015,12,25,319,R,15.26
2015,12,26,319,R,15.26
2015,12,27,319,R,15.27
2015,12,28,319,R,15.3
2015,12,29,319,R,15.31
2015,12,30,319,R,15.3
2015,12,31,319,R,15.2
2016,1,1,319,R,15.15
2016,1,2,319,R,15.16
2016,1,3,319,R,15.19
2016,1,4,319,R,15.21
2016,1,5,319,R,15.21
2016,1,6,319,R,15.2
2016,1,7,319,R,15.18
2016,1,8,319,R,15.13
2016,1,9,319,R,14.98
2016,1,10,319,R,14.71
2016,1,11,319,R,14.31
2016,1,12,319,R,14.02
2016,1,13,319,R,13.79
2016,1,14,319,R,13.59
2016,1,15,319,R,13.45
2016,1,16,319,R,13.32
2016,1,17,319,R,13.23
2016,1,18,319,R,13.15
2016,1,19,319,R,13.03
2016,1,20,319,R,12.9
2016,1,21,319,R,12.82
2016,1,22,319,R,12.87
2016,1,23,319,R,12.89
2016,1,24,319,R,12.76
2016,1,25,319,R,12.77
2016,1,26,319,R,12.81
2016,1,27,319,R,12.84
2016,1,28,319,R,12.75
2016,1,29,319,R,12.61
2016,1,30,319,R,12.49
2016,1,31,319,R,12.39
2016,2,1,319,R,12.28
2016,2,2,319,R,12.18
2016,2,3,319,R,12.12
2016,2,4,319,R,12.11
2016,2,5,319,R,12.13
2016,2,6,319,R,12.16
2016,2,7,319,R,12.19
2016,2,8,319,R,12.22
2016,2,9,319,R,12.23
2016,2,10,319,R,12.22
2016,2,11,319,R,12.18
2016,2,12,319,R,12.14
2016,2,13,319,R,12.12
2016,2,14,319,R,12.13
2016,2,15,319,R,12.15
2016,2,16,319,R,12.18
2016,2,17,319,R,12.2
2016,2,18,319,R,12.12
2016,2,19,319,R,11.81
2016,2,20,319,R,11.7
2016,2,21,319,R,11.65
2016,2,22,319,R,11.6
2016,2,23,319,R,11.54
2016,2,24,319,R,11.46
2016,2,25,319,R,11.35
2016,2,26,319,R,11.21
2016,2,27,319,R,11.12
2016,2,28,319,R,11.02
2016,2,29,319,R,10.93
2016,3,1,319,R,10.85
2016,3,2,319,R,10.78
2016,3,3,319,R,10.74
2016,3,4,319,R,10.73
2016,3,5,319,R,10.76
2016,3,6,319,R,10.79
2016,3,7,319,R,10.85
2016,3,8,319,R,10.9
2016,3,9,319,R,10.95
2016,3,10,319,R,11.01
2016,3,11,319,R,11.07
2016,3,12,319,R,11.15
2016,3,13,319,R,11.25
2016,3,14,319,R,11.33
2016,3,15,319,R,11.38
2016,3,16,319,R,11.37
2016,3,17,319,R,11.34
2016,3,18,319,R,11.3
2016,3,19,319,R,11.25
2016,3,20,319,R,11.23
2016,3,21,319,R,11.24
2016,3,22,319,R,11.24
2016,3,23,319,R,11.26
2016,3,24,319,R,11.3
2016,3,25,319,R,11.33
2016,3,26,319,R,11.35
2016,3,27,319,R,11.36
2016,3,28,319,R,11.36
2016,3,29,319,R,11.34
2016,3,30,319,R,11.32
2016,3,31,319,R,11.29
2016,4,1,319,R,11.29
2016,4,2,319,R,11.29
2016,4,3,319,R,11.32
2016,4,4,319,R,11.35
2016,4,5,319,R,11.37
2016,4,6,319,R,11.42
2016,4,7,319,R,11.48
2016,4,8,319,R,11.54
2016,4,9,319,R,11.6
2016,4,10,319,R,11.64
2016,4,11,319,R,11.67
2016,4,12,319,R,11.7
2016,4,13,319,R,11.72
2016,4,14,319,R,11.74
2016,4,15,319,R,11.77
2016,4,16,319,R,11.8
2016,4,17,319,R,11.86
2016,4,18,319,R,11.95
2016,4,19,319,R,12.07
2016,4,20,319,R,12.2
2016,4,21,319,R,12.34
2016,4,22,319,R,12.5
2016,4,23,319,R,12.65
2016,4,24,319,R,12.8
2016,4,25,319,R,12.95
2016,4,26,319,R,13.1
2016,4,27,319,R,13.26
2016,4,28,319,R,13.39
2016,4,29,319,R,13.47
2016,4,30,319,R,13.56
2016,5,1,319,R,13.7
2016,5,2,319,R,13.84
2016,5,3,319,R,13.94
2016,5,4,319,R,14.04
2016,5,5,319,R,14.17
2016,5,6,319,R,14.31
2016,5,7,319,R,14.44
2016,5,8,319,R,14.57
2016,5,9,319,R,14.68
2016,5,10,319,R,14.83
2016,5,11,319,R,14.99
2016,5,12,319,R,15.14
2016,5,13,319,R,15.32
2016,5,14,319,R,15.53
2016,5,15,319,R,15.78
2016,5,16,319,R,15.99
2016,5,17,319,R,16.16
2016,5,18,319,R,16.31
2016,5,19,319,R,16.5
2016,5,20,319,R,16.79
2016,5,21,319,R,17.08
2016,5,22,319,R,17.38
2016,5,23,319,R,17.68
2016,5,24,319,R,17.92
2016,5,25,319,R,18.14
2016,5,26,319,R,18.28
2016,5,27,319,R,18.37
2016,5,28,319,R,18.43
2016,5,29,319,R,18.46
2016,5,30,319,R,18.5
2016,5,31,319,R,18.53
2016,6,1,319,R,18.57
2016,6,2,319,R,18.64
2016,6,3,319,R,18.77
2016,6,4,319,R,18.87
2016,6,5,319,R,18.97
2016,6,6,319,R,19.09
2016,6,7,319,R,19.27
2016,6,8,319,R,19.51
2016,6,9,319,R,19.81
2016,6,10,319,R,20.16
2016,6,11,319,R,20.48
2016,6,12,319,R,20.69
2016,6,13,319,R,20.89
2016,6,14,319,R,21.06
2016,6,15,319,R,21.2
2016,6,16,319,R,21.35
2016,6,17,319,R,21.52
2016,6,18,319,R,21.66
2016,6,19,319,R,21.71
2016,6,20,319,R,21.73
2016,6,21,319,R,21.77
2016,6,22,319,R,21.81
2016,6,23,319,R,21.86
2016,6,24,319,R,21.95
2016,6,25,319,R,22.02
2016,6,26,319,R,22.06
2016,6,27,319,R,22.1
2016,6,28,319,R,22.12
2016,6,29,319,R,22.09
2016,6,30,319,R,22.04
2016,7,1,319,R,22.01
2016,7,2,319,R,22.07
2016,7,3,319,R,22.26
2016,7,4,319,R,22.6
2016,7,5,319,R,22.81
2016,7,6,319,R,22.95
2016,7,7,319,R,23.1
2016,7,8,319,R,23.28
2016,7,9,319,R,23.46
2016,7,10,319,R,23.63
2016,7,11,319,R,23.79
2016,7,12,319,R,23.89
2016,7,13,319,R,23.92
2016,7,14,319,R,23.92
2016,7,15,319,R,23.91
2016,7,16,319,R,23.9
2016,7,17,319,R,23.88
2016,7,18,319,R,23.85
2016,7,19,319,R,23.84
2016,7,20,319,R,23.89
2016,7,21,319,R,24.04
2016,7,22,319,R,24.21
2016,7,23,319,R,24.39
2016,7,24,319,R,24.61
2016,7,25,319,R,24.82
2016,7,26,319,R,25.04
2016,7,27,319,R,25.28
2016,7,28,319,R,25.58
2016,7,29,319,R,25.9
2016,7,30,319,R,26.24
2016,7,31,319,R,26.53
2016,8,1,319,R,26.76
2016,8,2,319,R,26.93
2016,8,3,319,R,27.12
2016,8,4,319,R,27.31
2016,8,5,319,R,27.5
2016,8,6,319,R,27.66
2016,8,7,319,R,27.76
2016,8,8,319,R,27.82
2016,8,9,319,R,27.84
2016,8,10,319,R,27.84
2016,8,11,319,R,27.84
2016,8,12,319,R,27.83
2016,8,13,319,R,27.81
2016,8,14,319,R,27.78
2016,8,15,319,R,27.76
2016,8,16,319,R,27.79
2016,8,17,319,R,27.87
2016,8,18,319,R,27.96
2016,8,19,319,R,28.03
2016,8,20,319,R,28.09
2016,8,21,319,R,28.13
2016,8,22,319,R,28.15
2016,8,23,319,R,28.13
2016,8,24,319,R,27.97
2016,8,25,319,R,27.72
2016,8,26,319,R,27.4
2016,8,27,319,R,27.04
2016,8,28,319,R,26.71
2016,8,29,319,R,26.41
2016,8,30,319,R,26.15
2016,8,31,319,R,25.91
2016,9,1,319,R,25.72
2016,9,2,319,R,25.68
2016,9,3,319,R,25.73
2016,9,4,319,R,25.83
2016,9,5,319,R,25.94
2016,9,6,319,R,26
2016,9,7,319,R,26.03
2016,9,8,319,R,26.02
2016,9,9,319,R,25.96
2016,9,10,319,R,25.85
2016,9,11,319,R,25.72
2016,9,12,319,R,25.56
2016,9,13,319,R,25.41
2016,9,14,319,R,25.26
2016,9,15,319,R,25.09
2016,9,16,319,R,24.88
2016,9,17,319,R,24.68
2016,9,18,319,R,24.53
2016,9,19,319,R,24.4
2016,9,20,319,R,24.3
2016,9,21,319,R,24.16
2016,9,22,319,R,24.01
2016,9,23,319,R,23.89
2016,9,24,319,R,23.85
2016,9,25,319,R,23.87
2016,9,26,319,R,23.89
2016,9,27,319,R,23.91
2016,9,28,319,R,23.94
2016,9,29,319,R,23.94
2016,9,30,319,R,23.92
2016,10,1,319,R,23.87
2016,10,2,319,R,23.78
2016,10,3,319,R,23.67
2016,10,4,319,R,23.58
2016,10,5,319,R,23.49
2016,10,6,319,R,23.35
2016,10,7,319,R,23.18
2016,10,8,319,R,23
2016,10,9,319,R,22.8
2016,10,10,319,R,22.58
2016,10,11,319,R,22.4
2016,10,12,319,R,22.24
2016,10,13,319,R,22.14
2016,10,14,319,R,22.04
2016,10,15,319,R,21.96
2016,10,16,319,R,21.88
2016,10,17,319,R,21.76
2016,10,18,319,R,21.61
2016,10,19,319,R,21.43
2016,10,20,319,R,21.26
2016,10,21,319,R,21.11
2016,10,22,319,R,20.96
2016,10,23,319,R,20.81
2016,10,24,319,R,20.69
2016,10,25,319,R,20.57
2016,10,26,319,R,20.42
2016,10,27,319,R,20.26
2016,10,28,319,R,20.15
2016,10,29,319,R,20.03
2016,10,30,319,R,19.93
2016,10,31,319,R,19.81
2016,11,1,319,R,19.72
2016,11,2,319,R,19.67
2016,11,3,319,R,19.55
2016,11,4,319,R,19.32
2016,11,5,319,R,19.08
2016,11,6,319,R,18.91
2016,11,7,319,R,18.78
2016,11,8,319,R,18.7
2016,11,9,319,R,18.61
2016,11,10,319,R,18.51
2016,11,11,319,R,18.42
2016,11,12,319,R,18.3
2016,11,13,319,R,18.17
2016,11,14,319,R,18.04
2016,11,15,319,R,17.91
2016,11,16,319,R,17.83
2016,11,17,319,R,17.77
2016,11,18,319,R,17.69
2016,11,19,319,R,17.62
2016,11,20,319,R,17.56
2016,11,21,319,R,17.48
2016,11,22,319,R,17.4
2016,11,23,319,R,17.35
2016,11,24,319,R,17.26
2016,11,25,319,R,17.07
2016,11,26,319,R,16.92
2016,11,27,319,R,16.86
2016,11,28,319,R,16.79
2016,11,29,319,R,16.75
2016,11,30,319,R,16.74
2016,12,1,319,R,16.77
2016,12,2,319,R,16.83
2016,12,3,319,R,16.9
2016,12,4,319,R,16.94
2016,12,5,319,R,16.95
2016,12,6,319,R,16.92
2016,12,7,319,R,16.84
2016,12,8,319,R,16.73
2016,12,9,319,R,16.63
2016,12,10,319,R,16.5
2016,12,11,319,R,16.29
2016,12,12,319,R,16.04
2016,12,13,319,R,15.76
2016,12,14,319,R,15.53
2016,12,15,319,R,15.35
2016,12,16,319,R,15.16
2016,12,17,319,R,15.07
2016,12,18,319,R,14.99
2016,12,19,319,R,14.93
2016,12,20,319,R,14.88
2016,12,21,319,R,14.85
2016,12,22,319,R,14.8
2016,12,23,319,R,14.74
2016,12,24,319,R,14.64
2016,12,25,319,R,14.53
2016,12,26,319,R,14.41
2016,12,27,319,R,14.3
2016,12,28,319,R,14.23
2016,12,29,319,R,14.21
2016,12,30,319,R,14.18
2016,12,31,319,R,14.09
2017,1,1,319,R,13.96
2017,1,2,319,R,13.88
2017,1,3,319,R,13.95
2017,1,4,319,R,14.05
2017,1,5,319,R,14.13
2017,1,6,319,R,14.15
2017,1,7,319,R,14.1
2017,1,8,319,R,13.97
2017,1,9,319,R,13.78
2017,1,10,319,R,13.47
2017,1,11,319,R,13.14
2017,1,12,319,R,12.88
2017,1,13,319,R,12.72
2017,1,14,319,R,12.55
2017,1,15,319,R,12.34
2017,1,16,319,R,12.3
2017,1,17,319,R,12.34
2017,1,18,319,R,12.38
2017,1,19,319,R,12.46
2017,1,20,319,R,12.56
2017,1,21,319,R,12.62
2017,1,22,319,R,12.67
2017,1,23,319,R,12.67
2017,1,24,319,R,12.61
2017,1,25,319,R,12.49
2017,1,26,319,R,12.31
2017,1,27,319,R,12.14
2017,1,28,319,R,12
2017,1,29,319,R,11.89
2017,1,30,319,R,11.82
2017,1,31,319,R,11.82
2017,2,1,319,R,11.85
2017,2,2,319,R,11.88
2017,2,3,319,R,11.88
2017,2,4,319,R,11.88
2017,2,5,319,R,11.88
2017,2,6,319,R,11.9
2017,2,7,319,R,11.94
2017,2,8,319,R,11.91
2017,2,9,319,R,11.81
2017,2,10,319,R,11.73
2017,2,11,319,R,11.64
2017,2,12,319,R,11.54
2017,2,13,319,R,11.47
2017,2,14,319,R,11.44
2017,2,15,319,R,11.44
2017,2,16,319,R,11.43
2017,2,17,319,R,11.38
2017,2,18,319,R,11.3
2017,2,19,319,R,11.19
2017,2,20,319,R,11.07
2017,2,21,319,R,10.98
2017,2,22,319,R,10.97
2017,2,23,319,R,11
2017,2,24,319,R,11.06
2017,2,25,319,R,11.17
2017,2,26,319,R,11.28
2017,2,27,319,R,11.34
2017,2,28,319,R,11.39
2017,3,1,319,R,11.44
2017,3,2,319,R,11.47
2017,3,3,319,R,11.5
2017,3,4,319,R,11.5
2017,3,5,319,R,11.48
2017,3,6,319,R,11.44
2017,3,7,319,R,11.39
2017,3,8,319,R,11.33
2017,3,9,319,R,11.27
2017,3,10,319,R,11.22
2017,3,11,319,R,11.19
2017,3,12,319,R,11.18
2017,3,13,319,R,11.18
2017,3,14,319,R,11.17
2017,3,15,319,R,11.12
2017,3,16,319,R,11.03
2017,3,17,319,R,10.91
2017,3,18,319,R,10.78
2017,3,19,319,R,10.67
2017,3,20,319,R,10.6
2017,3,21,319,R,10.58
2017,3,22,319,R,10.61
2017,3,23,319,R,10.66
2017,3,24,319,R,10.75
2017,3,25,319,R,10.89
2017,3,26,319,R,11.07
2017,3,27,319,R,11.24
2017,3,28,319,R,11.38
2017,3,29,319,R,11.48
2017,3,30,319,R,11.5
2017,3,31,319,R,11.49
2017,4,1,319,R,11.47
2017,4,2,319,R,11.45
2017,4,3,319,R,11.46
2017,4,4,319,R,11.51
2017,4,5,319,R,11.59
2017,4,6,319,R,11.69
2017,4,7,319,R,11.81
2017,4,8,319,R,11.95
2017,4,9,319,R,12.07
2017,4,10,319,R,12.16
2017,4,11,319,R,12.2
2017,4,12,319,R,12.19
2017,4,13,319,R,12.15
2017,4,14,319,R,12.1
2017,4,15,319,R,12.07
2017,4,16,319,R,12.09
2017,4,17,319,R,12.12
2017,4,18,319,R,12.17
2017,4,19,319,R,12.24
2017,4,20,319,R,12.38
2017,4,21,319,R,12.56
2017,4,22,319,R,12.73
2017,4,23,319,R,12.9
2017,4,24,319,R,13.08
2017,4,25,319,R,13.26
2017,4,26,319,R,13.46
2017,4,27,319,R,13.68
2017,4,28,319,R,13.83
2017,4,29,319,R,13.93
2017,4,30,319,R,14
2017,5,1,319,R,14.04
2017,5,2,319,R,14.08
2017,5,3,319,R,14.11
2017,5,4,319,R,14.16
2017,5,5,319,R,14.21
2017,5,6,319,R,14.25
2017,5,7,319,R,14.29
2017,5,8,319,R,14.37
2017,5,9,319,R,14.45
2017,5,10,319,R,14.54
2017,5,11,319,R,14.67
2017,5,12,319,R,14.8
2017,5,13,319,R,14.97
2017,5,14,319,R,15.2
2017,5,15,319,R,15.49
2017,5,16,319,R,15.78
2017,5,17,319,R,16.06
2017,5,18,319,R,16.38
2017,5,19,319,R,16.72
2017,5,20,319,R,17.03
2017,5,21,319,R,17.31
2017,5,22,319,R,17.53
2017,5,23,319,R,17.68
2017,5,24,319,R,17.76
2017,5,25,319,R,17.8
2017,5,26,319,R,17.82
2017,5,27,319,R,17.88
2017,5,28,319,R,17.95
2017,5,29,319,R,17.98
2017,5,30,319,R,17.98
2017,5,31,319,R,17.97
2017,6,1,319,R,17.96
2017,6,2,319,R,17.97
2017,6,3,319,R,18.01
2017,6,4,319,R,18.08
2017,6,5,319,R,18.16
2017,6,6,319,R,18.27
2017,6,7,319,R,18.38
2017,6,8,319,R,18.46
2017,6,9,319,R,18.55
2017,6,10,319,R,18.67
2017,6,11,319,R,18.83
2017,6,12,319,R,19.03
2017,6,13,319,R,19.24
2017,6,14,319,R,19.42
2017,6,15,319,R,19.61
2017,6,16,319,R,19.79
2017,6,17,319,R,19.92
2017,6,18,319,R,20.02
2017,6,19,319,R,20.1
2017,6,20,319,R,20.19
2017,6,21,319,R,20.36
2017,6,22,319,R,20.48
2017,6,23,319,R,20.54
2017,6,24,319,R,20.6
2017,6,25,319,R,20.68
2017,6,26,319,R,20.73
2017,6,27,319,R,20.78
2017,6,28,319,R,20.9
2017,6,29,319,R,21.21
2017,6,30,319,R,21.58
2017,7,1,319,R,21.83
2017,7,2,319,R,22.05
2017,7,3,319,R,22.34
2017,7,4,319,R,22.7
2017,7,5,319,R,23.07
2017,7,6,319,R,23.47
2017,7,7,319,R,23.81
2017,7,8,319,R,24.06
2017,7,9,319,R,24.26
2017,7,10,319,R,24.44
2017,7,11,319,R,24.62
2017,7,12,319,R,24.86
2017,7,13,319,R,25.15
2017,7,14,319,R,25.39
2017,7,15,319,R,25.55
2017,7,16,319,R,25.66
2017,7,17,319,R,25.74
2017,7,18,319,R,25.84
2017,7,19,319,R,25.94
2017,7,20,319,R,26.04
2017,7,21,319,R,26.11
2017,7,22,319,R,26.15
2017,7,23,319,R,26.17
2017,7,24,319,R,26.2
2017,7,25,319,R,26.23
2017,7,26,319,R,26.28
2017,7,27,319,R,26.37
2017,7,28,319,R,26.48
2017,7,29,319,R,26.68
2017,7,30,319,R,26.9
2017,7,31,319,R,27.1
2017,8,1,319,R,27.26
2017,8,2,319,R,27.4
2017,8,3,319,R,27.48
2017,8,4,319,R,27.49
2017,8,5,319,R,27.45
2017,8,6,319,R,27.4
2017,8,7,319,R,27.31
2017,8,8,319,R,27.18
2017,8,9,319,R,27.05
2017,8,10,319,R,26.91
2017,8,11,319,R,26.81
2017,8,12,319,R,26.74
2017,8,13,319,R,26.7
2017,8,14,319,R,26.72
2017,8,15,319,R,26.85
2017,8,16,319,R,27.02
2017,8,17,319,R,27.18
2017,8,18,319,R,27.29
2017,8,19,319,R,27.35
2017,8,20,319,R,27.37
2017,8,21,319,R,27.35
2017,8,22,319,R,27.29
2017,8,23,319,R,27.2
2017,8,24,319,R,27.1
2017,8,25,319,R,26.99
2017,8,26,319,R,26.87
2017,8,27,319,R,26.75
2017,8,28,319,R,26.63
2017,8,29,319,R,26.53
2017,8,30,319,R,26.45
2017,8,31,319,R,26.35
2017,9,1,319,R,26.21
2017,9,2,319,R,26.09
2017,9,3,319,R,26
2017,9,4,319,R,25.91
2017,9,5,319,R,25.83
2017,9,6,319,R,25.75
2017,9,7,319,R,25.71
2017,9,8,319,R,25.7
2017,9,9,319,R,25.73
2017,9,10,319,R,25.79
2017,9,11,319,R,25.82
2017,9,12,319,R,25.8
2017,9,13,319,R,25.73
2017,9,14,319,R,25.58
2017,9,15,319,R,25.39
2017,9,16,319,R,25.14
2017,9,17,319,R,24.86
2017,9,18,319,R,24.63
2017,9,19,319,R,24.46
2017,9,20,319,R,24.32
2017,9,21,319,R,24.18
2017,9,22,319,R,24.1
2017,9,23,319,R,24.05
2017,9,24,319,R,24.05
2017,9,25,319,R,24.04
2017,9,26,319,R,23.99
2017,9,27,319,R,23.88
2017,9,28,319,R,23.72
2017,9,29,319,R,23.54
2017,9,30,319,R,23.33
2017,10,1,319,R,23.12
2017,10,2,319,R,22.94
2017,10,3,319,R,22.78
2017,10,4,319,R,22.64
2017,10,5,319,R,22.6
2017,10,6,319,R,22.57
2017,10,7,319,R,22.52
2017,10,8,319,R,22.47
2017,10,9,319,R,22.4
2017,10,10,319,R,22.31
2017,10,11,319,R,22.2
2017,10,12,319,R,22.03
2017,10,13,319,R,21.82
2017,10,14,319,R,21.66
2017,10,15,319,R,21.51
2017,10,16,319,R,21.31
2017,10,17,319,R,21.07
2017,10,18,319,R,20.8
2017,10,19,319,R,20.55
2017,10,20,319,R,20.37
2017,10,21,319,R,20.23
2017,10,22,319,R,20.11
2017,10,23,319,R,19.96
2017,10,24,319,R,19.74
2017,10,25,319,R,19.57
2017,10,26,319,R,19.46
2017,10,27,319,R,19.37
2017,10,28,319,R,19.28
2017,10,29,319,R,19.17
2017,10,30,319,R,19.09
2017,10,31,319,R,19
2017,11,1,319,R,18.89
2017,11,2,319,R,18.77
2017,11,3,319,R,18.66
2017,11,4,319,R,18.58
2017,11,5,319,R,18.52
2017,11,6,319,R,18.49
2017,11,7,319,R,18.45
2017,11,8,319,R,18.42
