GeneID,s21004-1-1_kw210913_bmud_slee_01,s21004-1-2_kw210913_bmud_slee_02,s21004-1-3_kw210913_bmud_slee_03,s21004-1-4_kw210913_bmud_slee_04,s21004-1-5_kw210913_bmud_slee_05,s21004-1-6_kw210913_bmud_slee_06,s21004-2-1_kw210913_wout_slee_01,s21004-2-2_kw210913_wout_slee_02,s21004-2-3_kw210913_wout_slee_03,s21004-2-4_kw210913_wout_slee_04,s21004-2-5_kw210913_wout_slee_05,s21004-2-6_kw210913_wout_slee_06,s21004-5-1_kw210929_kwout_1_slee_01,s21004-5-2_kw210929_kwout_1_slee_02,s21004-5-3_kw210929_kwout_2_slee_01,s21004-5-4_kw210929_kwout_2_slee_02,s21004-5-5_kw210929_kwout_3_slee_01,s21004-5-6_kw210929_kwout_3_slee_02,s2215_1_kw2209_bmud_slee_1,s2215_1_kw2209_bmud_slee_2,s2215_1_kw2209_bmud_slee_3,s2215_1_kw2209_bmud_slee_4,s2215_1_kw2209_bmud_slee_5,s2215_1_kw2209_bmud_slee_6,s2215_2_kw2209_wout1_slee_1,s2215_2_kw2209_wout1_slee_2,s2215_2_kw2209_wout1_slee_3,s2215_2_kw2209_wout1_slee_4,s2215_2_kw2209_wout1_slee_5,s2215_2_kw2209_wout1_slee_6,s2215_3_kw2209_wout2_far_slee_1,s2215_3_kw2209_wout2_far_slee_2,s2215_3_kw2209_wout2_far_slee_3,s2215_3_kw2209_wout2_far_slee_4,s2215_3_kw2209_wout2_far_slee_5,s2215_3_kw2209_wout2_far_slee_6,s2212_nt_bmud_slee_1,s2212_nt_bmud_slee_2,s2212_nt_bmud_slee_3,s2212_nt_bmud_slee_4,s2212_nt_bmud_slee_5,s2212_nt_bmud_slee_6,s2212_nt_wout_slee_1,s2212_nt_wout_slee_2,s2212_nt_wout_slee_3,s2212_nt_wout_slee_4,s2212_nt_wout_slee_5,s2212_nt_wout_slee_6,s2312-1-nt230808-bmud-1,s2312-1-nt230808-bmud-2,s2312-1-nt230808-bmud-3,s2312-1-nt230808-bmud-4,s2312-1-nt230808-bmud-5,s2312-1-nt230808-bmud-6,s2312-2-nt230808-wout-1,s2312-2-nt230808-wout-2,s2312-2-nt230808-wout-3,s2312-2-nt230808-wout-4,s2312-2-nt230808-wout-5,s2312-2-nt230808-wout-6,s2213_tyo_bmud_slee_1,s2213_tyo_bmud_slee_2,s2213_tyo_bmud_slee_3,s2213_tyo_bmud_slee_4,s2213_tyo_bmud_slee_5,s2213_tyo_bmud_slee_6,s2213_tyo_wout_slee_1,s2213_tyo_wout_slee_2,s2213_tyo_wout_slee_3,s2213_tyo_wout_slee_4,s2213_tyo_wout_slee_5,s2213_tyo_wout_slee_6,s2214_ksz_bmud_slee_1,s2214_ksz_bmud_slee_2,s2214_ksz_bmud_slee_3,s2214_ksz_bmud_slee_4,s2214_ksz_bmud_slee_5,s2214_ksz_bmud_slee_6,s2214_ksz_wout_slee_1,s2214_ksz_wout_slee_2,s2214_ksz_wout_slee_3,s2214_ksz_wout_slee_4,s2214_ksz_wout_slee_5,s2214_ksz_wout_slee_6,s2306_hkt_bmud_1,s2306_hkt_bmud_2,s2306_hkt_bmud_3,s2306_hkt_bmud_4,s2306_hkt_bmud_5,s2306_hkt_bmud_6,s2306_hkt_wout_1,s2306_hkt_wout_2,s2306_hkt_wout_3,s2306_hkt_wout_4,s2306_hkt_wout_5,s2306_hkt_wout_6,s2311-bay1yng-okyJuly23-bmud-1,s2311-bay1yng-okyJuly23-bmud-2,s2311-bay1yng-okyJuly23-bmud-3,s2311-bay1yng-okyJuly23-bmud-4,s2311-bay1yng-okyJuly23-bmud-5,s2311-bay1yng-okyJuly23-bmud-6,s2311-bay1yng-okyJuly23-wout-1,s2311-bay1yng-okyJuly23-wout-2,s2311-bay1yng-okyJuly23-wout-3,s2311-bay1yng-okyJuly23-wout-4,s2311-bay1yng-okyJuly23-wout-5,s2311-bay1yng-okyJuly23-wout-6,s2311-bay2gej-okyJuly23-bmud-1,s2311-bay2gej-okyJuly23-bmud-2,s2311-bay2gej-okyJuly23-bmud-3,s2311-bay2gej-okyJuly23-bmud-4,s2311-bay2gej-okyJuly23-bmud-5,s2311-bay2gej-okyJuly23-bmud-6,s2311-bay2gej-okyJuly23-wout-1,s2311-bay2gej-okyJuly23-wout-2,s2311-bay2gej-okyJuly23-wout-3,s2311-bay2gej-okyJuly23-wout-4,s2311-bay2gej-okyJuly23-wout-5,s2311-bay2gej-okyJuly23-wout-6,s2314-1-ktk230802-bmud-1,s2314-1-ktk230802-bmud-2,s2314-1-ktk230802-bmud-3,s2314-1-ktk230802-bmud-4,s2314-1-ktk230802-bmud-5,s2314-1-ktk230802-bmud-6,s2314-2-ktk230802-wout-1,s2314-2-ktk230802-wout-2,s2314-2-ktk230802-wout-3,s2314-2-ktk230802-wout-4,s2314-2-ktk230802-wout-5,s2314-2-ktk230802-wout-6
PWY_7616,504.9875923,410.2039716,508.3400288,285.3449121,374.3447587,414.3928661,235.9144692,199.1724369,112.7481702,172.5914884,222.8830992,113.2425005,1481.257702,329.5293013,2510.478706,1177.846522,460.5675721,625.5931897,63.50269089,107.6771517,177.3757718,196.9997748,65.15690447,99.35384257,105.5825357,132.8984973,44.64408598,230.2385846,223.155873,11.5085185,118.8949942,83.35097234,85.18921904,151.5049586,128.8476848,122.2549276,41.20608905,70.26125988,42.41174585,51.73845848,34.12901073,44.86137592,46.77156517,78.66911228,58.46754649,474.7670629,74.01983811,65.76027254,60.61608307,91.63693397,39.55209264,57.65371206,30.98756322,26.26261583,148.2457714,93.19723519,75.5090423,95.25900178,67.41944874,85.63987568,37.42494309,7.939804836,160.8948251,68.85684276,43.85760795,109.8286933,36.88408969,11.23453298,10.07727132,41.1875131,40.90375986,44.28098484,44.28097558,53.50355219,51.25928065,18.34292024,33.52532796,39.29039436,24.64683468,38.89646293,0,5.999087872,27.103336,23.14203166,996.5660352,587.8512587,364.8809589,486.7968824,899.8624024,846.7087088,1193.300044,685.3867567,336.9144956,263.1624128,320.3902659,415.7902856,27.26962149,11.80971213,49.06614474,19.16237057,50.35433292,47.84001487,131.7613263,158.1508906,34.10189329,48.26861187,0,20.90101284,16.09589434,24.86164657,37.50808567,17.33917447,29.80434338,25.90551913,88.43261345,158.9641301,63.57926564,52.29838535,27.66478528,78.38750002,142.2754372,74.98354419,85.13323039,190.8245104,47.34381843,90.34554453,28.53730642,7.649276339,10.49857228,12.97434473,27.99071458,27.68437477
PWY_7644,0,0,0,0,0,3.991841927,0,0,0,0,0,0,126.650043,0,124.7115244,72.70676995,2.498187183,42.43250594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.944026193,0,0,0,0,0,0,0,0,0,1.995140336,2.988666495,0,0,0,3.984935209,0,2.991327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY_7663,39140.95689,34632.34253,38727.50246,26713.402,29778.24414,33946.90757,48172.39392,29332.37617,17674.86706,26025.99431,39874.93192,31592.05937,46706.22216,47918.56269,64385.65851,62014.82287,49320.24094,33265.97549,12482.15722,15224.66026,15588.70886,11018.65669,12979.77356,13784.06432,16084.68631,16736.64024,25135.49332,32932.89416,21574.77337,30764.48472,16644.5113,12436.58446,15457.53776,15240.52667,12037.4752,17083.68922,20020.5294,16253.1394,13377.03833,9485.595003,12588.14854,12658.37214,15934.82251,13617.43704,17059.0353,14423.88057,18449.76112,20931.69913,17495.63049,19889.5432,17647.35501,21237.69848,13145.99406,7467.58843,29899.943,32618.40911,31206.88861,33917.97722,30091.20957,28377.1945,19664.95904,16815.61673,20946.69703,25538.18575,22708.07214,15962.48066,14640.74719,14983.18238,15518.36838,14356.8996,15165.13166,17482.12794,13517.56134,12687.31447,13705.42443,10672.01955,11558.76483,12923.3099,18073.52054,9750.788918,12487.85439,12393.87186,11667.60622,11706.23441,128319.8557,182042.4377,122262.4752,115371.9956,142455.5369,135573.3555,191316.7956,153195.6938,159789.6221,118178.8295,130184.712,138669.7407,24141.7933,16779.86225,24441.38067,24028.38798,26099.60086,32625.20694,28063.30253,31292.71916,19648.55983,22739.01032,17560.91706,17598.09633,21883.08678,20334.09682,22263.23895,15856.48839,20933.46043,16259.31062,24583.41617,29588.73381,25124.84225,29750.09953,31686.78845,31842.30691,36131.78716,18881.90844,32490.19225,29231.28719,33590.43767,20655.32123,30374.86055,27065.97031,24620.78585,14105.31302,26676.89488,30668.28908
PWY_7664,13533.88605,13752.56409,14098.81084,11053.84187,11313.16579,13043.4665,18194.00944,12178.43239,7385.339012,10395.2342,16163.66162,12883.14462,16718.50613,16889.70049,27029.78004,27317.66965,20239.19807,13408.41967,6205.475485,7409.241749,6888.343628,5278.023143,6236.49776,6285.756811,6931.460045,8756.795331,14006.74908,17355.88238,5660.083836,15675.95968,8435.587958,6431.993424,7580.032153,7208.049521,5820.093771,8748.384649,10839.69556,8297.454591,6653.806844,4955.727666,6657.225541,6559.961943,7245.448483,6361.876288,8281.493783,6751.739758,9548.459523,9580.220018,8705.031562,9609.237204,8740.226995,9898.050382,7122.376415,4084.117176,13316.50992,14139.13054,14387.41076,15345.833,13612.90917,12816.91152,8989.262634,7781.910211,9022.461692,11093.87929,9662.311156,6966.946614,7317.709138,7308.516509,7457.557751,7062.075272,7201.566968,8564.280522,5901.593078,5867.042521,6432.807503,4738.589403,5407.165604,6038.789062,7858.76991,4190.405849,4548.105528,5341.052596,5195.607964,4797.936501,54862.63486,96417.91236,57756.78448,53187.13676,59658.15462,61017.1542,89882.0334,64295.30752,69723.35252,47240.22536,49362.60276,57933.79942,10349.77112,7295.127687,10152.5855,10170.28394,10982.13316,13516.3147,11737.44662,13524.13621,7930.165388,9323.697615,7067.013714,6900.892667,10236.90636,8981.574569,9617.461375,7281.202586,9685.145433,7656.821635,10847.42767,13178.74209,11869.75226,12885.85807,14003.11209,14093.17987,19029.31474,10664.68026,17010.08564,14923.68156,16005.89219,10204.16519,11230.51101,11774.12332,10232.20566,6643.292477,10576.87189,12576.70294
PWY_841,26882.04923,24245.21678,26478.72807,18506.57428,19127.1236,21864.17307,34672.46803,21213.81176,12741.21766,18883.37371,26830.30748,21386.09215,36588.71405,30787.23905,48545.35676,44663.21223,30959.99029,24905.64324,8746.03464,10798.89085,11272.9731,7835.662238,9542.098562,9861.307684,11290.51209,11174.83696,18706.81592,24456.55241,16903.55798,22703.98489,11647.87936,8364.135605,10733.01762,11000.07815,8298.068052,11909.35433,14500.75038,11543.9833,9789.650986,6754.117078,8898.838035,9236.236012,11407.06363,9708.501003,12431.81233,10618.8837,13604.56163,14783.8291,12892.50728,14397.61412,12906.19973,16446.97857,9689.421824,5422.476426,20998.6762,23822.20148,22768.79044,24626.44219,21875.69469,20662.13713,13592.4686,12224.37439,13590.18943,17615.62647,15886.64612,10851.2793,10515.54204,10734.52344,11309.82726,10168.31209,10780.50752,12565.82101,9227.353057,8413.898434,9381.688026,7673.977112,8020.010208,8990.551336,12667.81981,6665.126211,9166.793343,8821.512395,8130.538331,8461.235588,87513.9233,135090.8886,91757.70617,82283.84759,99830.3196,98231.68586,148200.1981,113073.109,115747.9525,85271.18361,96069.1844,105720.6212,18671.79161,12703.6892,18410.6504,17952.03594,19886.8248,24560.33509,20552.35394,22315.73345,15389.41277,17218.39569,13550.43312,13414.6854,16023.40551,15118.92683,16284.11408,11650.32047,14866.37617,11672.97386,17961.00553,21653.30283,17973.79325,21388.56198,22873.90949,22436.59263,23464.01768,11983.61905,20696.40183,18826.37651,22559.81076,14255.24628,21849.18702,19481.24235,18427.19633,10829.35803,19400.42335,22634.82764
PWY_922,1485.384071,1223.268427,1352.328864,1334.344817,647.6352875,804.5679083,2037.302925,1166.225413,913.7665883,1059.906612,1153.058369,740.7193644,16702.01466,1594.547143,5158.275664,4746.025051,1623.7758,11226.6599,743.2633589,1051.535771,831.7418376,487.7062539,815.6384064,834.9542251,638.3438281,282.8856098,734.7734104,1238.133803,10040.51828,1162.132425,564.6871107,541.1547815,541.5502598,673.3124639,270.7973633,803.2922064,797.2160451,600.65926,347.3646447,384.8924898,473.8672725,521.0211719,678.0809675,519.2053007,701.6901296,589.9616113,891.4748154,893.5264554,717.3977613,981.1669877,886.9139817,943.4223872,600.9934794,254.6394247,1757.097414,1738.356733,1439.913447,2087.438951,1461.391894,1533.825767,1011.733796,875.5765113,954.5923854,1110.607716,1147.127075,927.6209362,950.6910978,493.1058286,796.1682693,754.8018864,784.2258466,868.5426438,651.3203934,817.387728,920.3828651,364.8228208,669.361383,756.4335545,754.7769492,592.9032119,560.9481541,653.5501148,522.2766628,592.2818909,6607.570573,7087.577723,6802.86925,8490.37241,6481.371336,5687.231593,8231.48734,8257.212851,9510.958237,5551.437703,5203.797967,5261.427786,1775.111599,1219.639826,1803.846178,1880.569872,1823.657925,2222.474745,2007.804405,2298.704753,1022.88136,1304.382751,1100.404955,920.3847091,1814.47884,1266.123312,1599.335712,1222.669753,1791.495537,1373.908488,1778.025766,2007.063251,1696.749363,1883.707852,2078.734272,1971.553168,3352.195968,1620.800602,2897.406004,2768.613011,2400.27898,1372.297574,1155.764128,1167.132853,886.6458018,419.6917275,980.3790765,682.5237207
PWY0_1061,3142.991375,2423.721935,2873.055715,2477.557847,2182.47226,2860.07996,2382.657953,1483.8404,1167.663331,1300.708541,1898.919282,1471.685365,12930.65275,5460.217869,10639.23436,11535.25742,9343.59949,7783.268833,932.4781118,1428.802805,1368.897383,974.3592422,695.6339082,656.5020638,1368.915928,1923.082738,2421.795359,3358.264812,2063.465352,5077.204946,1154.839929,1031.523682,1194.798411,1261.13021,665.4969346,1307.183334,1967.376499,1445.566257,850.3478647,760.3504771,1367.415392,1311.157539,2055.522694,2064.853858,2159.36799,2185.564648,3175.628025,2334.812048,1568.315407,2364.625558,3064.447137,3276.235535,2076.937737,497.0667757,5514.068606,5275.911914,9063.618213,10947.77989,6960.967079,6095.346739,1561.531712,1596.794924,1670.919289,1938.69897,2084.430182,1481.953002,1602.264575,1212.460926,1335.011008,1379.733715,1305.031231,1947.999668,2668.668353,2168.338259,2115.913408,2383.532787,1844.519919,2592.76874,4022.771457,2820.029187,3882.374899,3757.875621,3609.685612,3744.04703,13607.92925,17644.82287,10809.78662,14907.44227,11836.88108,10859.71313,27202.75145,19939.34166,19880.79931,12246.02909,10686.84803,15522.16441,2201.074466,1408.706104,2252.326125,2497.460063,2421.872822,2696.391066,2717.277089,3163.774628,1115.343522,1511.175188,1341.471968,1133.795262,2540.616111,1742.444792,2129.187382,1569.84831,2594.86192,1914.111106,2551.068592,3570.996321,2613.079169,3267.373738,3395.491344,3616.929777,14186.99307,8484.782514,12006.04445,8987.509792,7486.947442,7336.817624,10691.5459,8795.190333,9664.052561,5957.953339,10053.08486,11908.308
PWY0_1241,7592.583583,8032.767185,8387.240413,6576.137436,5596.761653,5997.826563,13878.6809,8628.325159,5179.293468,7635.990293,10930.99301,8719.140308,6861.087273,7858.513772,15059.5804,13278.12305,7033.744682,4730.405589,3348.583316,4096.901945,4210.931751,2916.487935,4012.984498,4113.524252,3745.222649,3289.121626,9059.558354,11937.0304,3178.456681,11313.05222,4119.794987,2699.031572,4109.085845,4260.720711,2977.296962,4441.670499,5933.290273,4141.008249,3389.723542,2610.185852,3287.078238,3693.936933,3855.783617,3055.756329,4935.469467,3700.518267,5342.557773,4659.399978,5422.289037,5562.80271,5621.96985,7914.545828,4495.005092,2533.678144,8324.361632,10121.34015,9840.609486,9884.668143,9904.746215,9041.380617,5278.703464,5042.660651,3573.798523,5787.696501,6026.442728,3598.004211,4038.114592,4212.631355,4414.602902,3875.810093,4311.975066,5123.98905,2644.769854,2733.139555,3150.593353,2794.173029,2522.15417,2810.762967,4193.517843,1628.698555,3076.577369,2565.406657,2420.23748,2549.171415,27267.24989,61164.2606,40940.39076,35021.26438,38603.85108,40458.40726,71341.45106,51928.3295,54583.65606,37739.57418,43044.14418,48879.80693,9296.082939,6323.146813,8954.408052,8631.971824,10033.10101,12013.98154,8552.974005,9623.30116,7854.971569,8691.096322,6981.138002,7009.472589,7492.664962,7036.068018,7515.214632,5424.263084,6663.320854,5257.979013,8197.770574,9370.017518,8412.928038,9623.613178,10123.05398,9446.070261,8340.072239,4458.747068,6950.293119,6120.718074,7420.901517,5579.325664,6326.731232,6435.949217,6167.933577,4155.204474,6296.544102,7699.033525
PWY0_1261,17439.92191,15554.41455,17037.17557,11943.31847,11723.49706,13640.25312,20443.58611,12314.93854,7706.640351,11394.18213,15613.903,12352.43001,22758.88896,17192.74126,31829.23826,29839.12204,19815.2279,19015.45841,5638.087928,6920.33048,7307.824279,5257.13737,5898.923723,6236.414525,6250.774241,7204.263807,10277.15629,13735.74394,9088.826458,13306.62155,7062.073927,5457.837744,6348.659397,6691.296682,5567.234241,7726.583916,8325.491453,6571.391851,5661.734153,4058.741354,5321.169468,5413.276488,6707.029919,5934.313629,7170.260726,6336.676861,8250.529957,8612.124224,6791.285817,7780.935774,7386.763358,9001.448445,5301.041291,2343.247298,12855.01143,13771.04767,15990.63185,17983.63958,14209.25673,12905.32667,7924.235235,7127.901273,9114.455237,10850.15176,9445.988665,7153.313474,6528.189719,6614.79523,6820.032583,6268.080671,6537.850514,7650.493491,6035.755087,5582.21575,5923.819449,5031.455033,5092.669888,6045.587151,8374.617585,4859.055434,6645.943467,6503.784764,6127.297803,6258.709982,50370.63172,73538.78486,52007.70648,46657.83378,53692.26815,52657.91126,82464.58021,62839.71477,61604.11282,46802.05294,49045.80606,56785.17638,9476.451549,6332.806536,9174.618497,8907.491418,9632.605365,12068.33484,10956.21195,11814.39124,6815.701869,8096.044859,6148.839912,6105.525528,8489.294577,7721.886679,8311.495411,5978.613416,8147.073248,6333.710204,9303.056542,11735.96655,9749.016649,11172.77598,11889.08598,12036.04712,18511.65891,10581.39942,16715.87569,14156.31015,15251.76113,11230.92328,17574.74424,14885.66389,15026.86493,8960.737602,15615.57812,18306.97897
PWY0_1277,254.5445862,136.1516528,173.4177096,104.9416584,189.1899634,68.43251301,187.1265254,48.48239708,103.5838377,67.06904136,104.6499155,47.00431738,1030.644413,242.4434964,1841.620689,1075.380918,641.1768709,776.4502277,2.370135656,9.270006792,104.7142888,76.4131503,121.8865746,5.757409325,5.848158646,112.203673,47.02106284,248.5751242,105.7518484,61.08281253,9.256725377,11.68570155,24.26736212,33.60298308,21.11741474,39.98506468,10.49671023,18.74375273,64.0683673,3.542627002,16.86804976,6.988316916,14.2938315,16.18964972,13.41159409,508.3154999,31.2421211,141.4048846,81.84503041,56.42811508,42.45203407,28.46772163,19.4486731,23.15539208,21.04551474,33.08933807,73.61342701,76.43097722,28.41040302,36.49282087,15.06121712,64.58485571,114.7863523,23.72410821,27.38444901,6.520130209,5.927164637,2.242375968,13.46133067,9.231269194,68.69366387,57.22522725,5.905307207,15.40100889,68.67531843,5.874049799,9.367294979,11.72005955,20.97740167,2.246151879,12.85602767,0,4.7317239,34.68686541,628.399224,279.4403346,492.1883344,380.6704412,519.1975297,807.2912126,1086.348659,722.0668951,289.9278375,262.5627459,402.3031114,524.1317188,26.01506709,1.793034283,8.30237697,7.130809648,85.87922732,5.762349024,11.83456313,20.60410622,8.219991923,5.933782893,18.3468155,24.12970597,35.24807109,9.405095814,5.354592658,4.361777747,10.01409185,6.526566973,18.99894004,136.1882262,28.91743479,45.87778019,49.4140369,26.77259125,29.49208178,43.33675636,26.63850404,81.70010285,31.52591464,13.94769281,21.50764886,35.16657881,10.00984013,5.894207705,41.50551954,29.09661982
PWY0_1296,5803.536661,4579.423711,5418.298508,3201.384641,4005.778192,5523.306229,4852.719874,3632.461847,1967.88956,2671.571704,4013.001113,3176.334494,15757.14017,6613.686984,14686.22952,13101.48619,8509.814674,9054.652125,1633.279705,1890.124245,2123.398878,1638.399112,1527.368992,1552.208062,2062.090733,2940.780976,2832.136216,5347.314803,3302.705867,4647.402178,2528.246503,2078.090835,2376.322328,2255.783832,2135.003726,2814.077155,2013.178913,1914.72594,1535.946233,1163.226384,1614.02556,1430.335043,1942.678666,2289.174475,2357.045835,2189.264564,2891.132678,3058.054592,2248.125337,2660.507019,2048.738441,2365.966583,1400.389485,699.8592232,3855.771633,3992.825329,3138.231453,3713.334439,3089.460137,2968.945414,1639.295839,1803.268373,3094.782401,3489.425955,2185.708925,2083.682392,1568.766379,1570.800452,1692.067243,1697.967697,1590.154203,1859.349814,2217.623445,1841.142997,1801.796076,1395.134137,1459.616736,1765.008175,2337.373496,1331.737308,1660.21946,1717.41324,1581.175902,1542.291718,19074.38469,28872.88944,16633.44506,14025.9765,19047.00166,19311.55725,26959.96023,18030.05451,15616.69391,11572.36353,13222.23073,17163.15024,2106.660693,1013.423501,1795.216549,1924.269701,1676.817346,2126.373243,2473.995171,2480.524502,1382.133162,1347.502312,1202.866258,1129.362092,1715.123195,1647.035009,1573.205669,1224.576739,1624.74876,1186.347352,2256.483259,3449.855462,2809.011657,3058.528193,2975.696961,3292.174745,8376.983194,5474.068172,7570.640379,5997.913565,5505.402527,5412.394807,3219.401824,3193.69343,2479.237651,1276.675688,2774.700315,2807.292819
PWY0_1297,5093.527031,4003.616294,4750.153648,2795.909998,3495.149162,4827.995097,4213.428983,3166.642309,1713.656733,2325.006206,3475.380939,2752.583252,20152.88922,5810.470661,13492.31109,12245.97663,7572.319743,13958.37373,1431.090108,1652.976097,1968.491643,1444.726445,1400.430673,1351.007603,1808.353366,2610.342363,2474.060282,4732.508268,3845.225118,4554.046077,2225.8453,1841.467902,2098.416087,1975.270517,1882.937801,2479.905123,1756.114021,1670.920791,1344.756818,1015.454407,1411.776808,1246.962072,1702.340417,2022.844802,2078.937928,2024.679459,2563.657577,2684.221796,1973.886065,2430.034382,2521.169217,3043.574698,1740.873619,609.6776352,4334.616236,4677.245141,6534.598794,7856.000458,5307.40563,4844.384286,1838.204628,1758.354777,2717.940239,3055.294797,1903.755351,2120.891064,1541.744953,1369.812329,1479.215633,1485.77699,1388.367692,1654.429366,2075.385194,2032.843288,2108.410034,2056.766627,1698.123624,2366.619546,3178.882995,2275.020439,3115.713612,2822.667176,2679.454257,2761.945348,16759.71178,25471.80348,14519.92185,14885.01092,16623.71345,16887.03459,23633.54686,17486.78254,15299.68135,10943.67835,11512.43625,14959.17089,2545.872094,1429.723749,2191.787538,2414.060771,2452.156236,2993.087307,3128.944897,3543.494665,1574.736968,2047.006703,1562.099484,1619.001321,2522.502725,1981.287926,2355.32028,1687.13451,2511.785955,1925.661826,3125.48666,4297.653083,3588.732384,3688.316584,3641.62529,4133.616591,8525.671362,5016.332511,7396.489331,5399.581557,4911.871455,5195.625923,8002.387535,6504.372915,6833.889112,4083.511327,7271.000593,8351.387214
PWY0_1298,4463.35397,3468.687457,4220.974202,2432.424316,3191.196756,4484.416232,3725.08596,2747.28922,1480.522045,2014.555903,3176.479016,2509.007429,14779.31391,4935.795525,11142.54158,10230.82698,6218.140266,9110.09033,1221.711146,1412.152777,1741.576188,1248.570693,1231.949517,1166.915946,1502.158503,2119.013465,2181.429884,4184.429493,4355.214907,4102.134333,1882.821551,1514.415593,1856.403808,1694.676888,1671.737532,2167.652399,1530.35082,1463.666845,1137.134498,903.4236393,1240.009457,1096.000745,1440.032252,1770.049932,1770.550121,1683.701346,2190.143566,2343.613299,1663.956263,2041.685048,2037.521265,2596.600163,1389.72471,503.0258142,3571.200208,3982.35387,4873.652165,5702.34483,4164.108104,3816.139825,1586.373256,1569.190157,2413.476116,2766.022353,1690.583786,1877.117797,1314.442713,1185.850377,1270.524613,1267.248482,1206.410923,1408.998478,1665.427525,1679.662336,1709.533349,1583.92079,1345.182211,1840.422543,2503.39495,1650.743388,2254.053906,2034.447499,1940.608926,2036.744374,14727.20646,22189.93259,13357.72244,13331.80747,15216.18492,15401.76772,21028.28864,15438.59234,13674.67231,9893.087668,10334.72466,13420.11601,2315.213054,1281.83249,1959.693001,2209.620646,2203.828654,2678.943502,2779.999653,3183.625735,1434.94637,1855.514279,1431.204458,1481.385156,2223.99871,1760.590258,2114.204142,1498.020496,2177.912281,1682.298719,2781.829897,3867.894441,3288.338465,3306.989056,3304.078229,3744.653612,6932.799453,4151.340165,6010.469774,4457.363261,4102.68047,4444.35881,5419.860417,4512.72778,4231.01861,2132.942479,4949.45091,5573.402359
PWY0_1319,31390.55689,28264.16179,30800.02266,21564.48887,22987.29861,26506.14635,40728.49695,25129.83718,14864.54845,21941.4339,32278.32955,25583.8621,46249.46106,38020.93471,56472.33535,52116.65667,37213.0991,32181.13682,10122.32147,12486.92374,13014.75813,9017.691159,11104.13846,11461.9997,13549.65912,13377.28787,21818.80915,28594.87244,18426.87578,26192.64321,13611.20382,9754.676208,12614.84947,12867.47248,9563.230088,13817.92427,17323.24087,13703.94973,11593.50081,8038.368115,10606.62853,11007.59294,13574.7984,11562.82052,14825.98222,12466.0778,16070.15123,17898.48845,15407.78325,17204.4415,15094.98414,19296.60806,11337.25993,6847.211978,24811.4259,28240.79659,26223.89918,28430.96178,25541.3191,24238.35245,16069.07362,14498.69284,15723.43547,20470.58278,18536.16317,12755.63243,12143.34574,12404.71662,13046.81833,11829.38878,12503.46493,14524.16535,10972.58374,9907.702866,10959.72446,9167.920825,9469.758689,10632.39323,15006.18292,7959.67805,10807.16732,10320.51119,9542.192953,9781.20528,104917.861,158161.6899,106196.3496,96291.6709,120448.5159,117731.878,172362.2686,133108.8735,136872.9881,100564.8378,114556.9744,124368.4505,22401.66738,15412.06303,22406.18579,21852.00547,24043.00421,29842.87926,25007.09896,27315.19506,18680.67199,21148.60121,16405.36582,16465.30671,19112.09483,18133.2229,19647.88955,14044.41988,17662.85909,13857.51395,21714.57794,26093.53608,21441.2624,25848.35859,27454.50098,27256.82274,27915.58126,14303.11614,24581.5759,22090.63423,26267.28693,16514.10918,24846.10758,22623.15746,21053.91424,12170.34486,22353.72902,25864.49342
PWY0_1338,9.039130435,2.028852459,17.44171655,1.985639958,0.374204947,0.498076923,7.447965739,7.789609577,2.419354839,2.315546772,6.697819315,0,590.1969966,7.241414141,57.4853057,25.92984772,20.95377987,213.9318412,0.248648649,1.223803967,2.949438202,6.98372093,1.262962963,0.755395683,0.819641171,0.618521983,48.82581649,60.8415507,17.10038986,21.06125684,14.17263158,8.867270375,16.4960199,19.56521739,7.098214286,10.61612588,2.185714286,3.327652945,1.488607595,0.973835404,2.882703777,1.783559457,8.71910275,2.319357716,11.78059675,1.309474301,9.750089896,2.076504779,5.768451944,1.753824021,4.71038961,19.16474504,6.213017751,0.597333333,21.5320216,39.64704907,28.50983731,64.16101281,24.01286644,15.23076923,2.064685556,2.553191489,3.414643837,3.340231815,8.603810417,1.359162304,4.483985765,1.851428571,1.35,8.836774649,1.74697625,14.21563786,5.185185185,5.445977011,0.736363636,3.5,1.494661922,8.53978979,3.635550936,0.318104496,13.36444444,0,5.535444217,1.936556604,47.88094853,39.0639123,117.8809991,92.03270505,26.82341903,38.58419522,370.0900982,137.8392173,138.467711,130.24,109.4052632,147.0156646,9.40317121,14.88538012,12.05490707,14.74079135,3.777578475,5.305582291,2.097546012,1.622946476,1.4,1.166666667,5.44375,3.737714286,5.538461538,9.719626168,1.440912095,3.812121212,7.9,8.172733661,11.22727822,12.49424037,15.21578947,6.211247651,4.024367715,3.760362719,4.807208012,17.69699582,4.707265306,15.45371734,6.666881437,9.011498258,24.65248124,5.338145057,14.96267281,17.2943883,11.04649682,7.695030543
